s_store_name1|s_store_id1|d_week_seq1|sun_sales_ratio|mon_sales_ratio|tue_sales_ratio|wed_sales_ratio|thu_sales_ratio|fri_sales_ratio|sat_sales_ratio
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5271|0.9432031238526647|0.5109742671385813|0.19169971924620255|0.20409009248417306|0.916113475057432|0.6991664169696773|0.9011510299438732
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5272|0.7899685813925973|0.7391279013740137|0.8718354695204208|0.6844716499666998|1.3440524321617806|1.712421688073493|0.7959978492436022
able|AAAAAAAAACAAAAAA|5273|0.6355364131882544|0.7902161089990964|1.062809070033637|1.7509964589729277|0.7817784797591367|0.5696421504578597|0.8335919270280917
able|AAAAAAAAACAAAAAA|5273|0.6355364131882544|0.7902161089990964|1.062809070033637|1.7509964589729277|0.7817784797591367|0.5696421504578597|0.8335919270280917
